geocode,cidade,date,indexP,indexPlower,indexPupper
2600054,abreu_e_lima,2017-06-25,1.22178453850968,0.545700553735981,2.22331995090428
2600054,abreu_e_lima,2017-07-02,1.20619834803547,0.538185861475275,2.19265755395545
2600054,abreu_e_lima,2017-07-09,1.19188336899665,0.530890103183633,2.16951527011619
2600054,abreu_e_lima,2017-07-16,1.18127331152119,0.526044831111648,2.13628446687902
2600054,abreu_e_lima,2017-07-23,1.15518587962915,0.515239706179576,2.02149138010625
2600054,abreu_e_lima,2017-07-30,1.14224633070954,0.509635000652335,1.97146931001704
2600054,abreu_e_lima,2017-08-06,1.12991534008975,0.504292226708817,1.92364081367937
2600054,abreu_e_lima,2017-08-13,1.1197036629291,0.500365615163924,1.91151452480202
2600054,abreu_e_lima,2017-08-20,1.11158105007607,0.497702677057807,1.91139945615119
2600054,abreu_e_lima,2017-08-27,1.1001640997273,0.493033996396003,1.90298021738667
2600054,abreu_e_lima,2017-09-03,1.09413844270268,0.490848612882743,1.90145396312106
2600054,abreu_e_lima,2017-09-10,1.08542939817804,0.484374400277893,1.90141791844776
2600054,abreu_e_lima,2017-09-17,1.07812413244953,0.484738491346616,1.90290651468226
2600054,abreu_e_lima,2017-09-24,1.07327594846576,0.483828480335386,1.90936539888044
2600054,abreu_e_lima,2017-10-01,1.0723045072933,0.484104259759571,1.91713431920533
2600054,abreu_e_lima,2017-10-08,1.0739135750497,0.485501990955409,1.92720613881109
2600054,abreu_e_lima,2017-10-15,1.07963029373637,0.488977166765143,1.94424752389074
2600054,abreu_e_lima,2017-10-22,1.09195374485406,0.495645250330102,1.97013972229736
2600054,abreu_e_lima,2017-10-29,1.10193970150246,0.501392851988904,1.99360498926862
2600054,abreu_e_lima,2017-11-05,1.11291299422942,0.507248583404685,2.01126226251199
2600054,abreu_e_lima,2017-11-12,1.1258909324631,0.5141614242624,2.03227020865405
2600054,abreu_e_lima,2017-11-19,1.13977371314657,0.521246009194564,2.05601214127932
2600054,abreu_e_lima,2017-11-26,1.15550570763155,0.529663655537133,2.08152338851556
2600054,abreu_e_lima,2017-12-03,1.16360915594478,0.530957445013305,2.09237598295592
2600054,abreu_e_lima,2017-12-10,1.1726555311928,0.533581886975223,2.10489196668719
2600054,abreu_e_lima,2017-12-17,1.18880524509847,0.544012959331731,2.13378093430371
2600054,abreu_e_lima,2017-12-24,1.20745803934729,0.557548447125833,2.16583921647108
2600054,abreu_e_lima,2017-12-31,1.2263250706086,0.566788815267353,2.1997754035363
2600054,abreu_e_lima,2017-12-31,1.24479425958026,0.575650992768896,2.2333138574986
2600054,abreu_e_lima,2018-01-07,1.26152645074673,0.583418595129095,2.25110727935585
2600054,abreu_e_lima,2018-01-14,1.28205278083835,0.592972614809281,2.27209196693792
2600054,abreu_e_lima,2018-01-21,1.29451026983757,0.59859807393344,2.28267812191088
2600054,abreu_e_lima,2018-01-28,1.30569242794667,0.603252930622284,2.29310451177695
2600054,abreu_e_lima,2018-02-04,1.31012901376411,0.603835478224995,2.29489708088133
2600054,abreu_e_lima,2018-02-11,1.32061283108797,0.609446315798944,2.29957936861894
2600054,abreu_e_lima,2018-02-18,1.33049538480349,0.614043967777521,2.30396274643078
2600054,abreu_e_lima,2018-02-25,1.32726142158791,0.611838006032658,2.29428206498865
2600054,abreu_e_lima,2018-03-04,1.32222692564223,0.60858196102747,2.28074983396094
2600054,abreu_e_lima,2018-03-11,1.3108717582669,0.602015413883338,2.25685297000532
